timestamp,renewable_kw,forecast_kw,price_gbp_per_kwh,baseline_naive_kw,baseline_ramp_kw,optimised_smooth_kw,optimised_cost_kw
2026-02-24 08:00:00,82.50459854587156,76.64460975399905,0.27953027549755344,76.64460975399905,76.64460975399905,76.64460975399905,0.0
2026-02-24 08:15:00,81.68194460885248,91.2477983450835,0.27687045489502826,80.0,80.0,80.0,-0.0
2026-02-24 08:30:00,94.6151095338728,88.49502853017167,0.28124928772684876,80.0,80.0,80.0,-0.0
2026-02-24 08:45:00,100.11816083388472,91.72170902529896,0.29068414916965035,80.0,80.0,80.0,-0.0
2026-02-24 09:00:00,91.47637358988968,82.42108474033635,0.28459815367868385,80.0,80.0,80.0,-0.0
2026-02-24 09:15:00,86.86934086003234,86.99919539663763,0.28218952866809616,80.0,80.0,80.0,5.0
2026-02-24 09:30:00,88.09716322398064,89.78651947471613,0.28128642103075235,80.0,80.0,80.0,20.0
2026-02-24 09:45:00,100.8987758758185,103.10364543049171,0.2839889453488952,80.0,80.0,80.0,35.0
2026-02-24 10:00:00,102.53861599853437,100.85181610745693,0.18312044065891583,80.0,80.0,80.0,50.0
2026-02-24 10:15:00,101.73293207417493,97.66955696399562,0.17571632201434703,80.0,80.0,80.0,65.0
2026-02-24 10:30:00,92.7544503820135,96.96827329205371,0.18253528987850803,80.0,80.0,80.0,80.0
2026-02-24 10:45:00,100.52162379302166,96.03369686021276,0.18026118960744866,80.0,80.0,80.0,80.0
2026-02-24 11:00:00,100.07797261050686,94.0287715806077,0.18857928341021624,80.0,80.0,80.0,80.0
2026-02-24 11:15:00,101.26798144105179,108.27455977851785,0.1789446198357502,80.0,80.0,80.0,80.0
2026-02-24 11:30:00,106.75732254744587,107.64518008816012,0.18625880898875982,80.0,80.0,80.0,80.0
2026-02-24 11:45:00,101.73522313783403,104.09167261478893,0.1742215757941454,80.0,80.0,80.0,80.0
2026-02-24 12:00:00,105.43130850457516,108.56051202779767,0.18156456337463114,80.0,80.0,80.0,80.0
2026-02-24 12:15:00,100.4870913035477,97.62810575855111,0.17644279614118807,80.0,80.0,80.0,80.0
2026-02-24 12:30:00,102.09884751338022,99.43453458337262,0.17561310596729715,80.0,80.0,80.0,80.0
2026-02-24 12:45:00,104.56877847392802,107.77168688925624,0.18392661362394325,80.0,80.0,80.0,80.0
2026-02-24 13:00:00,87.48723957853572,84.40148345914717,0.17508428599692424,80.0,80.0,80.0,80.0
2026-02-24 13:15:00,96.10696347762949,97.78706693485285,0.17930945190833356,80.0,80.0,80.0,80.0
2026-02-24 13:30:00,94.31554680598069,93.8682490413402,0.17649008006901448,80.0,80.0,80.0,80.0
2026-02-24 13:45:00,92.27667514178664,86.30531756257999,0.1819796043377082,80.0,80.0,80.0,80.0
2026-02-24 14:00:00,94.39144461909335,99.22339846375742,0.18138809335432296,80.0,80.0,80.0,80.0
2026-02-24 14:15:00,107.65356406309606,101.20675431408453,0.16917609456163424,80.0,80.0,80.0,80.0
2026-02-24 14:30:00,87.76636402396463,88.93118124661349,0.18350643833435815,80.0,80.0,80.0,80.0
2026-02-24 14:45:00,101.33681951246443,101.6717429079386,0.1769530590178662,80.0,80.0,80.0,80.0
2026-02-24 15:00:00,78.92499507820224,85.2580511646719,0.1900390212795936,80.0,80.0,80.0,80.0
2026-02-24 15:15:00,88.40730225223139,82.809176134714,0.1844212113115656,80.0,80.0,80.0,80.0
2026-02-24 15:30:00,90.98929867410888,88.27331516629103,0.18478325750942382,80.0,80.0,80.0,80.0
2026-02-24 15:45:00,92.88190508570973,92.38037236167558,0.16823723345379596,80.0,80.0,80.0,80.0
2026-02-24 16:00:00,92.29235301678672,93.19658833420216,0.4887685639748339,80.0,80.0,80.0,0.0
2026-02-24 16:15:00,91.2669960342573,95.60928175294609,0.48033541554622533,80.0,80.0,80.0,0.0
2026-02-24 16:30:00,80.35716065226703,81.91265355072431,0.47349833626515314,80.0,80.0,80.0,0.0
2026-02-24 16:45:00,77.58585411784499,77.71015702889474,0.4816611678801513,77.71015702889474,77.71015702889474,77.71015702889474,0.0
2026-02-24 17:00:00,86.19914107918075,91.34083002844724,0.4864934763124724,80.0,80.0,77.71015702889474,0.0
2026-02-24 17:15:00,75.77061073722079,86.25092845077732,0.47228843069038096,80.0,80.0,77.71015702889474,0.0
2026-02-24 17:30:00,64.97849016119436,58.20086495316518,0.4853457560944206,58.20086495316518,58.20086495316518,58.20086495316518,0.0
2026-02-24 17:45:00,63.92010955775571,63.89137662450936,0.47852906104618936,63.89137662450936,63.89137662450936,63.89137662450936,0.0
2026-02-24 18:00:00,63.35505983064186,67.15325931057056,0.4773447894306247,67.15325931057056,67.15325931057056,67.15325931057056,0.0
2026-02-24 18:15:00,72.33651615471727,72.76522943429919,0.47805040170091395,72.76522943429919,72.76522943429919,67.29234917584769,0.0
2026-02-24 18:30:00,67.07398739857142,74.2471762338264,0.4760693474371339,74.2471762338264,74.2471762338264,67.29234917584769,0.0
2026-02-24 18:45:00,68.96321124890669,67.29234917584769,0.4810966650207347,67.29234917584769,67.29234917584769,67.29234917584769,0.0
2026-02-24 19:00:00,57.45812173017981,52.38810333358254,0.4813359373672582,52.38810333358254,52.38810333358254,52.38810333358254,0.0
2026-02-24 19:15:00,59.51608721539393,63.8686408648055,0.48520389311647943,63.8686408648055,63.8686408648055,52.38810333358254,0.0
2026-02-24 19:30:00,60.56174645369891,46.697248153829314,0.4869556107848928,46.697248153829314,46.697248153829314,46.697248153829314,0.0
2026-02-24 19:45:00,50.3320127472749,47.95321876131575,0.4785374170185265,47.95321876131575,47.95321876131575,46.697248153829314,-0.0
2026-02-24 20:00:00,53.654201900459285,65.48459994551749,0.18536937766794462,65.48459994551749,62.95321876131575,46.697248153829314,15.0
2026-02-24 20:15:00,41.84426615406657,41.97548409943707,0.17442628788199252,41.97548409943707,41.97548409943707,41.97548409943707,15.919059550172452
2026-02-24 20:30:00,41.324438249379554,43.11325942494159,0.18321418983349474,43.11325942494159,43.11325942494159,41.97548409943707,15.919059550172452
2026-02-24 20:45:00,38.21679982845283,33.45876943904823,0.17474019028534415,33.45876943904823,33.45876943904823,33.45876943904823,15.919059550172452
2026-02-24 21:00:00,28.701626071796674,28.58569177089428,0.17735067426409942,28.58569177089428,28.58569177089428,28.58569177089428,15.919059550172452
2026-02-24 21:15:00,39.12078463840804,38.409790428567014,0.1830462667482483,38.409790428567014,38.409790428567014,28.58569177089428,15.919059550172452
2026-02-24 21:30:00,28.388727808694387,37.68040997894213,0.17649109178715858,37.68040997894213,37.68040997894213,28.58569177089428,15.919059550172452
2026-02-24 21:45:00,29.128420675267737,24.07800896216595,0.18248048282477977,24.07800896216595,24.07800896216595,24.07800896216595,15.919059550172452
2026-02-24 22:00:00,29.727877781499373,15.919059550172452,0.17298732211031917,15.919059550172452,15.919059550172452,15.919059550172452,15.919059550172452
2026-02-24 22:15:00,26.279875711676883,28.313131332380745,0.1766200212383408,28.313131332380745,28.313131332380745,15.919059550172452,15.919059550172452
2026-02-24 22:30:00,24.83211307339515,32.58219212110576,0.1826744997780298,32.58219212110576,32.58219212110576,15.919059550172452,15.919059550172452
2026-02-24 22:45:00,15.501663463383503,12.05833568822249,0.18737954295090653,12.05833568822249,12.05833568822249,12.05833568822249,12.05833568822249
2026-02-24 23:00:00,9.666232725651927,0.5485857557763438,0.17444032675285243,0.5485857557763438,0.5485857557763438,0.5485857557763438,0.5485857557763438
2026-02-24 23:15:00,9.163968345704891,3.7998591082111055,0.18773036146604022,3.7998591082111055,3.7998591082111055,0.5485857557763438,0.5485857557763438
2026-02-24 23:30:00,0.0,2.167848201798469,0.1813410793901118,2.167848201798469,2.167848201798469,0.5485857557763438,0.5485857557763438
2026-02-24 23:45:00,0.0,0.0,0.1910568972965644,0.0,0.0,0.0,0.0
